user_id,line_no,station_no,on_site_time,lng,lat,run_id,station_id,dest,transfer
5.45048E+22,751,25,,109.43564,24.33038,18741043,27719,1,0
5.45048E+22,751,25,1602224336,109.43564,24.33038,18743199,27723,0,0
5.45048E+22,131,22,1602216977,109.25893,24.36613,18742230,29058,0,0
5.45048E+22,751,25,1602228163,109.43561,24.33101,18743611,27723,0,0
5.45048E+22,301,1,1602242068,109.44354,24.32018,18745065,25776,0,0
5.45048E+22,301,17,,109.40864,24.31922,18745065,25776,1,1
5.45048E+22,21,8,1602244435,109.40864,24.31922,18745693,30433,0,0
5.45048E+22,281,3,1602209946,109.37701,24.26888,18742056,28247,0,0
5.45048E+22,281,11,,109.39415,24.29631,18742056,28247,1,1
5.45048E+22,811,43,1602212111,109.39415,24.29631,18741560,28158,0,0
5.45048E+22,811,46,,109.39524,24.30733,18741560,28158,1,0
5.45048E+22,711,25,1602235365,109.39524,24.30733,18744517,28094,0,0
5.45048E+22,281,7,1602236841,109.38911,24.28182,18743867,28251,0,0
5.45048E+22,281,7,1602236864,109.38911,24.28182,18743867,28251,0,0
5.45048E+22,101,25,1602198444,109.3927,24.30306,18740572,27584,0,0
5.45048E+22,101,33,,109.32466,24.25919,18740572,27584,1,0
5.45048E+22,101,6,1602242848,109.32466,24.25919,18745799,27565,0,0
5.45048E+22,191,25,1602209396,109.40532,24.30049,18741368,31221,0,0
5.45048E+22,701,44,1602230079,109.40549,24.29985,18742997,25177,0,0
5.45048E+22,411,15,1602239184,109.3857,24.29141,18745170,28210,0,0
5.45048E+22,711,7,1602214057,109.32837,24.25678,18742299,28076,0,0
5.45048E+22,101,6,1602213834,109.32465,24.25944,18742261,27565,0,0
5.45048E+22,811,35,1602220551,109.36651,24.27265,18742621,28150,0,0
5.45048E+22,811,41,,109.38871,24.2932,18742621,28150,1,1
5.45048E+22,581,10,1602221259,109.38871,24.2932,18743154,31276,0,0
5.45048E+22,581,16,,109.40478,24.32162,18743154,31276,1,0
5.45048E+22,121,22,1602240870,109.40478,24.32162,18745115,31845,0,0
5.45048E+22,121,23,,109.40634,24.31738,18745115,31845,1,0
5.45048E+22,281,17,1602246967,109.40634,24.31738,18743891,28261,0,0
5.45048E+22,281,27,,109.3768,24.28044,18743891,28261,1,1
5.45048E+22,811,13,1602248345,109.3768,24.28044,18745761,28128,0,0
5.45048E+22,411,13,1602215412,109.39034,24.29452,18742414,28208,0,0
5.45048E+22,411,28,,109.35439,24.26181,18742414,28208,1,1
5.45048E+22,811,32,1602220580,109.35439,24.26181,18742581,28147,0,0
5.45048E+22,811,40,,109.39017,24.28899,18742581,28147,1,0
5.45048E+22,251,10,1602227351,109.39017,24.28899,18744020,27444,0,0
5.45048E+22,251,17,,109.40716,24.32261,18744020,27444,1,0
5.45048E+22,251,17,1602235765,109.40716,24.32261,18744555,27451,0,0
5.45048E+22,101,20,1602199652,109.40695,24.32272,18740577,27579,0,0
5.45048E+22,541,8,1602201800,109.4097,24.33352,18740315,31557,0,0
5.45048E+22,101,19,1602248644,109.40739,24.31869,18745943,27578,0,0
5.45048E+22,101,27,1602251127,109.37307,24.30615,18745946,27586,0,0
5.45048E+22,991,5,1602213305,109.32111,24.26002,18742170,30188,0,0
5.45048E+22,101,7,1602227957,109.32889,24.25725,18743952,27566,0,0
5.45048E+22,281,1,1602234678,109.37349,24.2649,18743863,28245,0,0
5.45048E+22,281,2,1602223167,109.37429,24.26906,18743438,28246,0,0
5.45048E+22,651,19,1602238291,109.41549,24.30512,18744933,30494,0,0
5.45048E+22,651,35,,109.40332,24.3023,18744933,30494,1,1
5.45048E+22,641,43,1602238705,109.40332,24.3023,18744506,28056,0,0
5.45048E+22,821,3,1602235264,109.43572,24.37961,18744236,29984,0,0
5.45048E+22,641,53,1602202816,109.38219,24.26888,18741059,28066,0,0
5.45048E+22,641,30,1602242296,109.44506,24.32633,18744514,28043,0,0
5.45048E+22,411,28,1602245439,109.35551,24.26483,18745758,28223,0,0
5.45048E+22,111,16,1602228088,109.40512,24.30596,18743212,28788,0,0
5.45048E+22,641,5,1602204444,109.38073,24.27477,18741293,28018,0,0
5.45048E+22,641,24,,109.45038,24.31606,18741293,28018,1,0
5.45048E+22,641,24,1602219121,109.45038,24.31606,18742500,28037,0,0
5.45048E+22,101,14,1602203010,109.38574,24.3034,18740584,27573,0,0
5.45048E+22,101,20,1602229025,109.40752,24.32269,18743701,27579,0,0
5.45048E+22,301,7,1602226824,109.43332,24.2927,18743881,25782,0,0
5.45048E+22,301,22,,109.41442,24.3079,18743881,25782,1,1
5.45048E+22,301,22,1602230706,109.41442,24.3079,18744149,25797,0,0
5.45048E+22,101,7,1602210015,109.32869,24.25706,18741906,27566,0,0
5.45048E+22,101,20,,109.40827,24.32267,18741906,27566,1,0
5.45048E+22,101,20,1602244053,109.40827,24.32267,18745637,27579,0,0
5.45048E+22,991,25,1602213415,109.39122,24.30838,18741920,30208,0,0
5.45048E+22,671,15,1602200826,109.40129,24.32402,18740339,31603,0,0
5.45048E+22,671,16,,109.38492,24.32387,18740339,31603,1,0
5.45048E+22,671,10,1602243453,109.38492,24.32387,18745463,31598,0,0
5.45048E+22,411,10,1602197227,109.40622,24.29881,18740527,28205,0,0
5.45048E+22,411,37,,109.38796,24.29191,18740527,28205,1,0
5.45048E+22,281,9,1602246405,109.38796,24.29191,18743894,28253,0,0
5.45048E+22,531,7,1602237060,109.39093,24.29028,18745171,31003,0,0
5.45048E+22,531,14,,109.38471,24.3088,18745171,31003,1,1
5.45048E+22,8001,28,1602239718,109.38471,24.3088,18744749,29735,0,0
5.45048E+22,8001,32,,109.40585,24.30775,18744749,29735,1,0
5.45048E+22,281,18,1602252462,109.40585,24.30775,18743906,28262,0,0
5.45048E+22,8009,31,1602208115,109.42371,24.30656,18741177,31505,0,0
5.45048E+22,8009,45,,109.42371,24.30656,18741177,31505,1,1
5.45048E+22,8009,31,1602208137,109.42371,24.30656,18741177,31505,0,0
5.45048E+22,991,7,1602228352,109.32884,24.25735,18743993,30190,0,0
5.45048E+22,271,27,1602206750,109.37888,24.33852,18740966,24899,0,0
5.45048E+22,301,25,1602240206,109.42044,24.29785,18744924,25800,0,0
5.45048E+22,301,19,1602226210,109.40438,24.32144,18743500,25794,0,0
5.45048E+22,101,2,1602244152,109.30647,24.26154,18745808,27561,0,0
5.45048E+22,241,14,1602209257,109.39247,24.30305,18741659,30457,0,0
5.45048E+22,281,4,1602235743,109.37629,24.27364,18743867,28248,0,0
5.45048E+22,8002,10,1602219342,109.42703,24.3301,18742898,17242,0,0
5.45048E+22,421,20,1602213370,109.37334,24.2903,18741797,30950,0,0
5.45048E+22,421,23,,109.37991,24.30206,18741797,30950,1,1
5.45048E+22,421,14,1602214370,109.37991,24.30206,18742062,30944,0,0
5.45048E+22,711,4,1602245043,109.31268,24.26034,18745352,28073,0,0
5.45048E+22,301,28,1602227783,109.42632,24.29091,18743609,25803,0,0
5.45048E+22,301,29,,109.42514,24.29171,18743609,25803,1,0
5.45048E+22,301,10,1602245012,109.42514,24.29171,18745071,25785,0,0
5.45048E+22,301,19,,109.40459,24.32152,18745071,25785,1,1
5.45048E+22,301,19,1602249603,109.40459,24.32152,18745080,25794,0,0
5.45048E+22,241,13,1602252102,109.40453,24.31854,18745145,30456,0,0
5.45048E+22,811,20,1602215569,109.34745,24.26252,18742415,28135,0,0
5.45048E+22,811,26,,109.32856,24.25714,18742415,28135,1,0
5.45048E+22,811,26,1602239095,109.32856,24.25714,18744773,28141,0,0
5.45048E+22,711,16,1602207590,109.37635,24.26861,18741553,28085,0,0
5.45048E+22,271,12,1602204878,109.36975,24.30736,18741276,24884,0,0
5.45048E+22,271,17,,109.40584,24.30783,18741276,24884,1,0
5.45048E+22,101,23,1602232826,109.40584,24.30783,18744209,27582,0,0
5.45048E+22,101,6,1602205298,109.32444,24.25873,18741377,27565,0,0
5.45048E+22,101,18,,109.40645,24.31522,18741377,27565,1,0
5.45048E+22,101,18,1602220434,109.40645,24.31522,18742731,27577,0,0
5.45048E+22,811,17,1602247131,109.36545,24.27278,18745757,28132,0,0
5.45048E+22,281,18,1602229919,109.406,24.30839,18743834,28262,0,0
5.45048E+22,281,18,1602229935,109.40549,24.30691,18743834,28262,0,0
5.45048E+22,301,12,1602212017,109.41934,24.29942,18742060,25787,0,0
5.45048E+22,301,21,,109.41244,24.31481,18742060,25787,1,0
5.45048E+22,301,21,1602254801,109.41244,24.31481,18745090,25796,0,0
5.45048E+22,91,9,1602205342,109.42565,24.29076,18741245,27238,0,0
5.45048E+22,91,20,,109.40718,24.30501,18741245,27238,1,0
5.45048E+22,91,20,1602214568,109.40718,24.30501,18742149,27249,0,0
5.45048E+22,8006,13,1602207364,109.43605,24.31568,18741573,30784,0,0
5.45048E+22,101,9,1602253367,109.33386,24.26294,18745969,27568,0,0
5.45048E+22,231,32,1602197824,109.43416,24.29555,18740169,24269,0,0
5.45048E+22,231,34,,109.43592,24.31055,18740169,24269,1,0
5.45048E+22,231,16,1602219319,109.43592,24.31055,18742863,24253,0,0
5.45048E+22,231,18,,109.43449,24.29528,18742863,24253,1,0
5.45048E+22,231,31,1602228185,109.43449,24.29528,18743563,24268,0,0
5.45048E+22,7011,7,1602236397,109.32708,24.25539,18744012,29959,0,0
5.45048E+22,101,7,1602199659,109.32835,24.25643,18740593,27566,0,0
5.45048E+22,101,12,,109.36034,24.3085,18740593,27566,1,0
5.45048E+22,101,12,1602244087,109.36034,24.3085,18745315,27571,0,0
5.45048E+22,7031,33,1602204857,109.34568,24.26309,18740605,23765,0,0
5.45048E+22,101,7,1602198544,109.32859,24.25702,18740590,27566,0,0
5.45048E+22,101,20,,109.4089,24.32223,18740590,27566,1,0
5.45048E+22,101,20,1602240526,109.4089,24.32223,18745109,27579,0,0
5.45048E+22,101,10,1602204374,109.33897,24.26438,18741077,27569,0,0
5.45048E+22,811,8,1602248401,109.39062,24.29482,18745768,28123,0,0
5.45048E+22,101,3,1602218876,109.31074,24.26087,18742852,27562,0,0
5.45048E+22,101,22,,109.40647,24.31853,18742852,27562,1,0
5.45048E+22,101,22,1602228830,109.40647,24.31853,18743681,27581,0,0
5.45048E+22,101,21,1602198406,109.40446,24.32197,18740574,27580,0,0
5.45048E+22,411,14,1602234518,109.38782,24.29285,18744609,28209,0,0
5.45048E+22,531,7,1602215771,109.3908,24.29039,18742625,31003,0,0
5.45048E+22,531,11,,109.4014,24.30195,18742625,31003,1,0
5.45048E+22,711,27,1602221295,109.4014,24.30195,18742797,28096,0,0
5.45048E+22,641,28,1602226598,109.43868,24.33315,18743469,28041,0,0
5.45048E+22,101,6,1602210722,109.3245,24.25824,18741994,27565,0,0
5.45048E+22,101,17,,109.40541,24.3059,18741994,27565,1,0
5.45048E+22,991,23,1602240724,109.40541,24.3059,18745230,30206,0,0
5.45048E+22,811,35,1602204592,109.3666,24.27254,18740991,28150,0,0
5.45048E+22,811,42,,109.39087,24.29496,18740991,28150,1,0
5.45048E+22,811,8,1602232482,109.39087,24.29496,18744554,28123,0,0
5.45048E+22,641,5,1602204457,109.38073,24.27477,18741293,28018,0,0
5.45048E+22,281,16,1602255307,109.40457,24.32267,18743913,28260,0,0
5.45048E+22,281,8,1602216613,109.39022,24.28701,18742504,28252,0,0
5.45048E+22,801,23,1602235881,109.40738,24.319,18744306,29457,0,0
5.45048E+22,351,15,1602200841,109.38615,24.3094,18740083,30408,0,0
5.45048E+22,351,22,,109.37498,24.3384,18740083,30408,1,1
5.45048E+22,921,5,1602203945,109.37498,24.3384,18741182,29116,0,0
5.45048E+22,921,11,,109.40767,24.32272,18741182,29116,1,1
5.45048E+22,301,18,1602205497,109.40767,24.32272,18740993,25793,0,0
5.45048E+22,301,25,,109.41933,24.29948,18740993,25793,1,0
5.45048E+22,691,8,1602226289,109.41933,24.29948,18743423,28902,0,0
5.45048E+22,21,8,1602227188,109.38917,24.30888,18743803,30433,0,0
5.45048E+22,191,20,1602210329,109.40948,24.28453,18741592,31216,0,0
5.45048E+22,281,1,1602208731,109.37325,24.26532,18741784,28245,0,0
5.45048E+22,991,6,1602224157,109.32448,24.25905,18743478,30189,0,0
5.45048E+22,991,23,,109.40563,24.30683,18743478,30189,1,0
5.45048E+22,101,23,1602234073,109.40563,24.30683,18744348,27582,0,0
5.45048E+22,121,22,1602226086,109.4045,24.32121,18743517,31845,0,0
5.45048E+22,121,23,,109.40648,24.31663,18743517,31845,1,0
5.45048E+22,251,15,1602234788,109.40648,24.31663,18744550,27449,0,0
5.45048E+22,101,10,1602212995,109.33789,24.26368,18742124,27569,0,0
5.45048E+22,101,19,,109.40882,24.31861,18742124,27569,1,1
5.45048E+22,31,1,1602216855,109.40882,24.31861,18742784,26534,0,0
5.45048E+22,101,5,1602196935,109.32003,24.25997,18740577,27564,0,0
5.45048E+22,101,27,,109.37007,24.30746,18740577,27564,1,0
5.45048E+22,101,27,1602238561,109.37007,24.30746,18744692,27586,0,0
5.45048E+22,7011,17,1602209296,109.32475,24.22324,18740813,29969,0,0
5.45048E+22,7011,23,,109.32833,24.25492,18740813,29969,1,1
5.45048E+22,101,7,1602210590,109.32833,24.25492,18741933,27566,0,0
5.45048E+22,101,23,,109.40558,24.307,18741933,27566,1,0
5.45048E+22,101,23,1602238807,109.40558,24.307,18744787,27582,0,0
5.45048E+22,101,12,1602207652,109.3612,24.31038,18741572,27571,0,0
5.45048E+22,21,7,1602233522,109.40635,24.31421,18743954,30432,0,0
5.45048E+22,301,21,1602214801,109.41244,24.31646,18742211,25796,0,0
5.45048E+22,61,5,1602203671,109.41753,24.30612,18741088,11103,0,0
5.45048E+22,41,17,1602229069,109.41268,24.31455,18743989,26424,0,0
5.45048E+22,991,5,1602208705,109.31876,24.26006,18741782,30188,0,0
5.45048E+22,641,40,1602243756,109.42022,24.29879,18744514,28053,0,0
5.45048E+22,101,28,1602249650,109.36428,24.30981,18745835,27587,0,0
5.45048E+22,811,3,1602252974,109.40125,24.30612,18745787,28118,0,0
5.45048E+22,101,6,1602208529,109.32451,24.25867,18741865,27565,0,0
5.45048E+22,101,7,1602203574,109.32872,24.25691,18741050,27566,0,0
5.45048E+22,101,17,,109.40543,24.30595,18741050,27566,1,1
5.45048E+22,8002,21,1602206419,109.40543,24.30595,18741114,17255,0,0
5.45048E+22,8002,24,,109.42703,24.3273,18741114,17255,1,0
5.45048E+22,8002,11,1602244557,109.42703,24.3273,18745233,17243,0,0
5.45048E+22,8002,12,,109.40724,24.32271,18745233,17243,1,1
5.45048E+22,101,20,1602245225,109.40724,24.32271,18745729,27579,0,0
5.45048E+22,101,21,1602199815,109.40509,24.32277,18740577,27580,0,0
5.45048E+22,271,20,1602250899,109.40371,24.32308,18746193,24892,0,0
5.45048E+22,7031,33,1602227959,109.34355,24.26237,18743487,23765,0,0
5.45048E+22,7031,35,,109.33342,24.26242,18743487,23765,1,1
5.45048E+22,991,8,1602230826,109.33342,24.26242,18743997,30191,0,0
5.45048E+22,281,3,1602226234,109.37778,24.26882,18743818,28247,0,0
5.45048E+22,281,17,,109.40592,24.31884,18743818,28247,1,0
5.45048E+22,281,17,1602255509,109.40592,24.31884,18743913,28261,0,0
5.45048E+22,251,21,1602220022,109.40135,24.30197,18742803,27455,0,0
5.45048E+22,251,25,,109.39017,24.28569,18742803,27455,1,1
5.45048E+22,251,9,1602224705,109.39017,24.28569,18743583,27443,0,0
5.45048E+22,991,3,1602197942,109.31172,24.26065,18740460,30186,0,0
5.45048E+22,711,38,1602203323,109.34346,24.2623,18740325,28107,0,0
5.45048E+22,101,6,1602213085,109.32458,24.25972,18742215,27565,0,0
5.45048E+22,101,17,,109.40508,24.305,18742215,27565,1,0
5.45048E+22,101,17,1602227507,109.40508,24.305,18743662,27576,0,0
5.45048E+22,411,40,1602238532,109.40461,24.30137,18744609,28235,0,0
5.45048E+22,101,7,1602216903,109.32873,24.25698,18742658,27566,0,0
5.45048E+22,301,10,1602222745,109.42405,24.29238,18743309,25785,0,0
5.45048E+22,301,18,,109.40708,24.32284,18743309,25785,1,0
5.45048E+22,301,18,1602232724,109.40708,24.32284,18744342,25793,0,0
5.45048E+22,921,10,1602215645,109.40646,24.32747,18742590,29121,0,0
5.45048E+22,921,14,,109.40545,24.30664,18742590,29121,1,0
5.45048E+22,21,6,1602221292,109.40545,24.30664,18742952,30431,0,0
5.45048E+22,301,8,1602203821,109.42916,24.29213,18740993,25783,0,0
5.45048E+22,281,1,1602250238,109.37304,24.26596,18743906,28245,0,0
5.45048E+22,991,26,1602231428,109.38497,24.30833,18743993,30209,0,0
5.45048E+22,281,1,1602215860,109.37328,24.2655,18742507,28245,0,0
5.45048E+22,7031,6,1602214075,109.32724,24.25508,18742319,23738,0,0
5.45048E+22,101,20,1602221834,109.40853,24.32183,18742826,27579,0,0
5.45048E+22,101,33,,109.32455,24.25941,18742826,27579,1,0
5.45048E+22,101,6,1602241080,109.32455,24.25941,18745637,27565,0,0
5.45048E+22,101,19,,109.40788,24.31888,18745637,27565,1,1
5.45048E+22,21,8,1602243898,109.40788,24.31888,18745692,30433,0,0
5.45048E+22,141,21,1602213833,109.37434,24.30563,18741987,30595,0,0
5.45048E+22,141,27,,109.38227,24.32183,18741987,30595,1,0
5.45048E+22,5071,14,1602235875,109.38227,24.32183,18744713,19864,0,0
5.45048E+22,271,1,1602234520,109.35829,24.34302,18744637,24873,0,0
5.45048E+22,301,10,1602206085,109.42385,24.29347,18741371,25785,0,0
5.45048E+22,301,16,,109.41256,24.3154,18741371,25785,1,0
5.45048E+22,301,21,1602235370,109.41256,24.3154,18744580,25796,0,0
5.45048E+22,991,7,1602203030,109.32873,24.25727,18740466,30190,0,0
5.45048E+22,991,24,,109.40109,24.30785,18740466,30190,1,0
5.45048E+22,991,24,1602236850,109.40109,24.30785,18744694,30207,0,0
5.45048E+22,281,1,1602241660,109.37311,24.26596,18743885,28245,0,0
5.45048E+22,101,15,1602227377,109.39001,24.30328,18743681,27574,0,0
5.45048E+22,101,25,,109.39243,24.30278,18743681,27574,1,1
5.45048E+22,101,15,1602227399,109.39243,24.30278,18743681,27574,0,0
5.45048E+22,251,8,1602242102,109.39011,24.28113,18745698,27442,0,0
5.45048E+22,161,9,1602221377,109.41192,24.29181,18743164,30902,0,0
5.45048E+22,811,27,1602232712,109.33236,24.26095,18744316,28142,0,0
5.45048E+22,101,3,1602200357,109.31167,24.26067,18740585,27562,0,0
5.45048E+22,101,28,,109.36297,24.31019,18740585,27562,1,1
5.45048E+22,731,5,1602203038,109.36297,24.31019,18740905,27800,0,0
5.45048E+22,101,19,1602245973,109.40885,24.31971,18745801,27578,0,0
5.45048E+22,271,14,1602199261,109.39317,24.3025,18740189,24886,0,0
5.45048E+22,271,18,,109.40609,24.31751,18740189,24886,1,0
5.45048E+22,281,17,1602232117,109.40609,24.31751,18743839,28261,0,0
5.45048E+22,281,9,1602208142,109.38816,24.29271,18741608,28253,0,0
5.45048E+22,281,15,,109.40746,24.3193,18741608,28253,1,0
5.45048E+22,761,8,1602225941,109.40746,24.3193,18743522,31715,0,0
5.45048E+22,761,11,,109.4356,24.33078,18743522,31715,1,1
5.45048E+22,361,5,1602227327,109.4356,24.33078,18744077,27417,0,0
5.45048E+22,361,15,,109.40118,24.30641,18744077,27417,1,1
5.45048E+22,811,3,1602231873,109.40118,24.30641,18744554,28118,0,0
5.45048E+22,641,27,1602222783,109.43556,24.33157,18743046,28040,0,0
5.45048E+22,821,22,1602204763,109.40449,24.33187,18740394,30003,0,0
5.45048E+22,821,28,,109.42069,24.35105,18740394,30003,1,0
5.45048E+22,761,18,1602240911,109.42069,24.35105,18745181,31725,0,0
5.45048E+22,8009,44,1602225794,109.41567,24.30577,18742925,31518,0,0
5.45048E+22,31,2,1602208677,109.40474,24.32283,18741911,26535,0,0
5.45048E+22,31,23,,109.37316,24.45162,18741911,26535,1,0
5.45048E+22,31,23,1602216706,109.37316,24.45162,18742158,26556,0,0
5.45048E+22,281,1,1602239065,109.37321,24.26543,18743879,28245,0,0
5.45048E+22,281,16,,109.40442,24.32377,18743879,28245,1,1
5.45048E+22,31,2,1602242488,109.40442,24.32377,18745875,26535,0,0
5.45048E+22,7011,6,1602241653,109.3245,24.25946,18744015,29958,0,0
5.45048E+22,711,10,1602204737,109.33962,24.26311,18741306,28079,0,0
5.45048E+22,711,13,,109.3765,24.26104,18741306,28079,1,0
5.45048E+22,7021,34,1602235160,109.3765,24.26104,18744474,27974,0,0
5.45048E+22,281,1,1602245364,109.37312,24.26563,18743894,28245,0,0
5.45048E+22,281,1,1602206426,109.37317,24.26554,18741554,28245,0,0
5.45048E+22,281,15,,109.40878,24.31929,18741554,28245,1,0
5.45048E+22,281,15,1602237172,109.40878,24.31929,18743863,28259,0,0
5.45048E+22,7031,39,1602213854,109.33523,24.25401,18741918,23771,0,0
5.45048E+22,801,1,1602235417,109.54293,24.39703,18744700,29435,0,0
5.45048E+22,711,27,1602222860,109.40095,24.30181,18742934,28096,0,0
5.45048E+22,711,28,,109.40095,24.30181,18742934,28096,1,1
5.45048E+22,711,27,1602222877,109.40095,24.30181,18742934,28096,0,0
5.45048E+22,711,34,,109.37362,24.26549,18742934,28096,1,1
5.45048E+22,281,1,1602225524,109.37362,24.26549,18743781,28245,0,0
5.45048E+22,281,17,,109.40649,24.3173,18743781,28245,1,0
5.45048E+22,251,19,1602246627,109.40649,24.3173,18746058,27453,0,0
5.45048E+22,251,21,,109.40188,24.30214,18746058,27453,1,0
5.45048E+22,281,19,1602252213,109.40188,24.30214,18743904,28263,0,0
5.45048E+22,251,6,1602239541,109.39003,24.277,18745436,27440,0,0
5.45048E+22,251,20,,109.40595,24.30813,18745436,27440,1,1
5.45048E+22,101,23,1602241536,109.40595,24.30813,18745109,27582,0,0
5.45048E+22,281,16,1602240441,109.40454,24.32182,18743873,28260,0,0
5.45048E+22,191,26,1602219788,109.4057,24.30701,18742655,31222,0,0
5.45048E+22,8002,19,1602220438,109.38472,24.30878,18742850,17253,0,0
5.45048E+22,281,18,1602218927,109.40586,24.30773,18742507,28262,0,0
5.45048E+22,251,9,1602226204,109.39013,24.28552,18743829,27443,0,0
5.45048E+22,251,19,,109.40653,24.31752,18743829,27443,1,0
5.45048E+22,251,19,1602253295,109.40653,24.31752,18746213,27453,0,0
5.45048E+22,281,11,1602223052,109.39504,24.29648,18743316,28255,0,0
5.45048E+22,101,10,1602207986,109.34261,24.26954,18741598,27569,0,0
5.45048E+22,8001,7,1602235446,109.56144,24.38492,18744749,29714,0,0
5.45048E+22,281,18,1602250224,109.40553,24.30687,18743899,28262,0,0
5.45048E+22,811,17,1602217265,109.36292,24.27246,18742577,28132,0,0
5.45048E+22,811,25,,109.32453,24.25871,18742577,28132,1,0
5.45048E+22,101,6,1602232636,109.32453,24.25871,18744622,27565,0,0
5.45048E+22,101,19,,109.40746,24.31998,18744622,27565,1,1
5.45048E+22,801,23,1602235918,109.40746,24.31998,18744306,29457,0,0
5.45048E+22,801,35,,109.50678,24.37214,18744306,29457,1,1
5.45048E+22,801,9,1602238813,109.50678,24.37214,18745168,29443,0,0
5.45048E+22,7031,4,1602209639,109.31889,24.25996,18741918,23736,0,0
5.45048E+22,531,6,1602228400,109.39024,24.28699,18744171,31002,0,0
5.45048E+22,531,12,,109.40588,24.30707,18744171,31002,1,0
5.45048E+22,41,14,1602235006,109.40588,24.30707,18744715,26421,0,0
5.45048E+22,41,16,,109.40859,24.31902,18744715,26421,1,1
5.45048E+22,251,16,1602236089,109.40859,24.31902,18744559,27450,0,0
5.45048E+22,811,27,1602212364,109.33223,24.26066,18741846,28142,0,0
5.45048E+22,251,13,1602237732,109.40135,24.29942,18745052,27447,0,0
5.45048E+22,61,6,1602196119,109.41495,24.30587,18740243,11104,0,0
5.45048E+22,61,16,,109.4344,24.33791,18740243,11104,1,0
5.45048E+22,61,16,1602249478,109.4344,24.33791,18746035,11114,0,0
5.45048E+22,61,21,,109.43598,24.30871,18746035,11114,1,1
5.45048E+22,301,4,1602250782,109.43598,24.30871,18745087,25779,0,0
5.45048E+22,281,13,1602231415,109.40544,24.30634,18743841,28257,0,0
5.45048E+22,761,7,1602246330,109.40452,24.32104,18745723,31714,0,0
5.45048E+22,401,5,1602203856,109.31879,24.25993,18740597,30232,0,0
5.45048E+22,401,32,,109.3669,24.31862,18740597,30232,1,0
5.45048E+22,271,6,1602241535,109.3669,24.31862,18745651,24878,0,0
5.45048E+22,271,10,,109.38304,24.31611,18745651,24878,1,1
5.45048E+22,551,18,1602242047,109.38304,24.31611,18745424,30379,0,0
5.45048E+22,581,43,1602240627,109.38822,24.28847,18744796,31309,0,0
5.45048E+22,411,32,1602211103,109.36911,24.27334,18741688,28227,0,0
5.45048E+22,411,40,,109.40206,24.30219,18741688,28227,1,1
5.45048E+22,811,5,1602214642,109.40206,24.30219,18742557,28120,0,0
5.45048E+22,641,15,1602218149,109.41961,24.29836,18742761,28028,0,0
5.45048E+22,101,2,1602214772,109.30622,24.26159,18742442,27561,0,0
5.45048E+22,101,23,,109.4058,24.30694,18742442,27561,1,0
5.45048E+22,101,17,1602237641,109.4058,24.30694,18744787,27576,0,0
5.45048E+22,401,16,1602218687,109.34722,24.28909,18742587,30243,0,0
5.45048E+22,261,21,1602242072,109.41303,24.32058,18745410,12339,0,0
5.45048E+22,261,34,,109.42929,24.34125,18745410,12339,1,0
5.45048E+22,311,8,1602252767,109.42929,24.34125,18743667,29388,0,0
5.45048E+22,581,5,1602196224,109.38089,24.27454,18740294,31271,0,0
5.45048E+22,581,34,,109.40469,24.33586,18740294,31271,1,0
5.45048E+22,581,34,1602230876,109.40469,24.33586,18743922,31300,0,0
5.45048E+22,41,17,1602241567,109.41252,24.31558,18745497,26424,0,0
5.45048E+22,271,12,1602217583,109.36986,24.30848,18742638,24884,0,0
5.45048E+22,271,20,,109.40875,24.32265,18742638,24884,1,0
5.45048E+22,101,20,1602249423,109.40875,24.32265,18745945,27579,0,0
5.45048E+22,811,19,1602234388,109.35543,24.26479,18744644,28134,0,0
5.45048E+22,811,26,,109.32874,24.25723,18744644,28134,1,1
5.45048E+22,811,26,1602239485,109.32874,24.25723,18745000,28141,0,0
5.45048E+22,191,26,1602222808,109.4058,24.30704,18743016,31222,0,0
5.45048E+22,711,32,1602201815,109.37658,24.27162,18740325,28101,0,0
5.45048E+22,711,46,,109.30148,24.25933,18740325,28101,1,0
5.45048E+22,711,1,1602234413,109.30148,24.25933,18744850,28070,0,0
5.45048E+22,8005,26,1602215754,109.40734,24.36898,18742189,24311,0,0
5.45048E+22,301,1,1602217187,109.44501,24.32115,18742792,25776,0,0
5.45048E+22,301,7,,109.43296,24.29244,18742792,25776,1,0
5.45048E+22,301,30,1602234506,109.43296,24.29244,18744342,25805,0,0
5.45048E+22,181,34,1602209533,109.3972,24.35505,18741527,28460,0,0
5.45048E+22,181,36,,109.39497,24.36277,18741527,28460,1,0
5.45048E+22,391,8,1602218309,109.39497,24.36277,18742695,31168,0,0
5.45048E+22,991,8,1602198672,109.33326,24.26213,18740460,30191,0,0
5.45048E+22,281,18,1602224683,109.40595,24.308,18743316,28262,0,0
5.45048E+22,281,1,1602240763,109.37302,24.26567,18743883,28245,0,0
5.45048E+22,281,1,1602223528,109.37327,24.26596,18743440,28245,0,0
5.45048E+22,281,15,,109.40883,24.3193,18743440,28245,1,0
5.45048E+22,281,15,1602248310,109.40883,24.3193,18743896,28259,0,0
5.45048E+22,641,30,1602233172,109.44557,24.32634,18744217,28043,0,0
5.45048E+22,101,7,1602219024,109.32888,24.2572,18742826,27566,0,0
5.45048E+22,101,18,,109.4064,24.31524,18742826,27566,1,0
5.45048E+22,101,18,1602254101,109.4064,24.31524,18745964,27577,0,0
5.45048E+22,671,14,1602205136,109.40601,24.32293,18740956,31602,0,0
