user_id,vehicle_no,line_no,station_no,on_site_time,lng,lat,run_id,station_id,dest,transfer
54504787003423427922707,2214,901,28,1602241323.0,109.44143,24.32608,18744998,31422,0,0
54504787003546908232467,2133,341,23,1602234792.0,109.43875,24.32579,18744594,25551,0,0
54504787003667167316755,1969,391,18,1602205523.0,109.412,24.32369,18741148,31178,0,0
54504787003667167316755,1806,261,16,1602240615.0,109.40977,24.33717,18745401,12334,0,0
54504787003867957037843,2108,8002,8,1602200643.0,109.42693,24.3392,18739837,17240,0,0
54504787003867957037843,1572,761,9,1602248014.0,109.42653,24.32491,18745724,31716,0,0
54504787004106327722771,2313,101,3,1602196758.0,109.31191,24.26061,18740577,27562,0,0
54504787004106327722771,2212,901,22,1602199394.0,109.40542,24.30661,18740447,31416,0,0
54504787004106327722771,1584,8001,20,1602238837.0,109.44593,24.32664,18744882,29727,0,0
54504787004106327722771,2334,101,22,1602240330.0,109.40602,24.31883,18744886,27581,0,0
54504787004335034731283,1616,8003,22,1602239559.0,109.44908999999998,24.3211,18744781,19221,0,0
54504787004369394535187,1667,8090,8,1602199017.0,109.47956,24.31163,18740377,29846,0,0
54504787004369394535187,1620,8090,8,1602229114.0,109.47887,24.31031,18744129,29846,0,0
54504787004369394535187,1673,8090,34,1602254593.0,109.43838999999998,24.30534,18746063,29872,0,0
54504787004850430806803,1668,8090,27,1602252907.0,109.40143,24.30659,18746062,29865,0,0
54504787004893380479763,2320,101,5,1602232531.0,109.32127,24.25995,18744622,27564,0,0
54504787004893380479763,1847,711,6,1602235510.0,109.32435,24.25942,18744969,28075,0,0
54504787004938477636371,1986,41,19,1602204305.0,109.41165,24.30563,18741018,26426,0,0
54504787004938477636371,2221,191,15,1602205867.0,109.40919,24.2949,18741071,31211,0,0
54504787004938477636371,2233,191,19,1602217249.0,109.40933,24.28472,18742570,31215,0,0
54504787005125308779283,1810,231,36,1602205159.0,109.43604,24.31824,18740884,24273,0,0
54504787005323950951187,1971,391,23,1602232575.0,109.4048,24.33479,18744228,31183,0,0
54504787005825388382995,1956,181,21,1602228556.0,109.40036,24.32474,18743788,28447,0,0
54504787005825388382995,1925,381,18,1602234622.0,109.40573,24.3224,18744557,24745,0,0
54504787006013293202195,1949,181,9,1602199386.0,109.39439,24.36481,18740028,28435,0,0
54504787006080939002643,2063,141,13,1602222313.0,109.40836000000002,24.31886,18743107,30587,0,0
54504787006080939002643,2058,141,7,1602237249.0,109.36936,24.30785,18744936,30581,0,0
54504787006080939002643,2290,581,15,1602238679.0,109.40196,24.31697,18744799,31281,0,0
54504787006146437188371,2262,251,27,1602202244.0,109.38997,24.28035,18740570,27461,0,0
54504787006146437188371,2289,581,2,1602235149.0,109.38953,24.27049,18744798,31268,0,0
54504787006841148214035,1928,11,15,1602225175.0,109.4054,24.34494,18743525,31102,0,0
54504787006847590664979,1592,8090,7,1602228033.0,109.48087,24.31384,18744059,29845,0,0
54504787006847590664979,2254,191,26,1602230854.0,109.4058,24.30711,18743991,31222,0,0
54504787006929194978067,1574,761,6,1602201449.0,109.40145,24.32374,18740358,31713,0,0
54504787006929194978067,2293,581,25,1602217836.0,109.42044,24.34737,18742608,31291,0,0
54504787006943153687315,1583,8001,2,1602201661.0,109.59846,24.40405,18741073,29709,0,0
54504787006985029552915,1314,61,11,1602231696.0,109.41075,24.32884,18743394,11109,0,0
54504787007007578131219,1625,8005,4,1602216902.0,109.43353,24.2775,18742444,24289,0,0
54504787007229842688787,1881,271,7,1602197362.0,109.36962,24.31845,18740183,24879,0,0
54504787007229842688787,1888,271,7,1602223937.0,109.37031,24.31844,18743243,24879,0,0
54504787007229842688787,2030,921,13,1602231738.0,109.40622,24.31689,18743676,29124,0,0
54504787007229842688787,1892,271,31,1602233936.0,109.37689,24.32231,18743274,24903,0,0
54504787007285677263635,1785,31,38,1602200409.0,109.40538,24.34474,18739940,26571,0,0
54504787007432779893523,2339,101,5,1602200278.0,109.32123,24.259970000000006,18740584,27564,0,0
54504787007432779893523,2334,101,22,1602240320.0,109.40602,24.31883,18744886,27581,0,0
54504787007604578585363,2333,101,13,1602199945.0,109.369,24.30775,18740590,27572,0,0
54504787007604578585363,1985,41,21,1602201235.0,109.4045,24.30132,18740131,26428,0,0
54504787007604578585363,2167,161,7,1602237143.0,109.42194,24.28601,18744967,30900,0,0
54504787007815031982867,2114,351,29,1602210340.0,109.43542,24.32593,18740829,30422,0,0
54504787007815031982867,2276,621,19,1602213842.0,109.43612,24.31115,18742098,25876,0,0
54504787008043738991379,1627,8005,18,1602200850.0,109.42723,24.33459,18739859,24303,0,0
54504787008188694137619,1686,8001,7,1602199332.0,109.56229,24.38511,18739824,29714,0,0
54504787008188694137619,2328,101,21,1602204205.0,109.4052,24.32276,18740810,27580,0,0
54504787008330428058387,2259,191,22,1602208967.0,109.41181,24.289620000000006,18741368,31218,0,0
54504787008330428058387,2232,191,10,1602239960.0,109.40798999999998,24.32285,18745335,31206,0,0
54504787008343312960275,2100,8002,21,1602219569.0,109.40523,24.30556,18742719,17255,0,0
54504787008343312960275,1671,8002,10,1602226914.0,109.42703,24.33061,18743719,17242,0,0
54504787008343312960275,2226,191,26,1602233005.0,109.4057,24.30684,18744257,31222,0,0
54504787008785694591763,1793,31,5,1602199507.0,109.40635,24.35514,18740827,26538,0,0
54504787009267804670739,2360,281,10,1602198961.0,109.39152,24.29514,18740545,28254,0,0
54504787009465373166355,1841,711,28,1602201020.0,109.39825,24.3009,18740325,28097,0,0
54504787009465373166355,1841,711,28,1602201046.0,109.3982,24.29893,18740325,28097,0,0
54504787009465373166355,1848,711,1,1602235777.0,109.30159,24.25892,18744972,28070,0,0
54504787009558788770579,1951,181,10,1602203380.0,109.39498,24.36247,18740881,28436,0,0
54504787009558788770579,1949,181,23,1602237401.0,109.40674,24.319000000000003,18744780,28449,0,0
54504787009658646694675,2005,51,30,1602208075.0,109.40726,24.36664,18741259,31156,0,0
54504787009723071204115,2250,191,1,1602212530.0,109.40104,24.36426,18742249,31197,0,0
54504787009723071204115,2221,191,26,1602225300.0,109.40547,24.30635,18743252,31222,0,0
54504787010962169269011,1865,111,11,1602205372.0,109.40013,24.3308,18741255,28783,0,0
54504787011355158776595,2472,691,5,1602200053.0,109.42275,24.28736,18740346,28899,0,0
54504787011355158776595,1304,61,10,1602211476.0,109.40871,24.3207,18741972,11108,0,0
54504787011355158776595,1623,8005,36,1602237453.0,109.42721,24.33746,18744284,24323,0,0
54504787012971140221486,2392,301,10,1602231841.0,109.4246,24.29245,18744436,25785,0,0
54504787014603227793011,2404,301,7,1602204495.0,109.43389,24.29261,18741125,25782,0,0
54504787014603227793011,2160,91,19,1602230900.0,109.40635,24.31716,18744261,27248,0,0
54504787015319413589619,1516,451,5,1602207786.0,109.43865,24.30518,18741588,11214,0,0
54504787015708108129907,2466,971,34,1602238158.0,109.3899,24.26392,18741847,28195,0,0
54504787017157659592307,1933,11,20,1602234320.0,109.40738,24.31996,18744402,31107,0,0
54504787020647320520307,2388,411,37,1602201124.0,109.38785,24.29224,18740528,28232,0,0
54504787023959814047347,2100,8002,3,1602253983.0,109.42827,24.36328,18746015,17235,0,0
54504787029991021872755,2195,91,3,1602220348.0,109.43391,24.27384,18743079,27232,0,0
54504787029991021872755,2160,91,3,1602235155.0,109.43385,24.2742,18744825,27232,0,0
54504787039692279252595,2089,381,10,1602198109.0,109.40015,24.33069,18739961,24737,0,0
54504787039709459121779,1990,51,16,1602200000.0,109.40579,24.308020000000006,18740040,31142,0,0
54504787039709459121779,1999,51,3,1602234304.0,109.40562,24.38448,18744722,31129,0,0
54504787045461494072947,2063,141,13,1602204980.0,109.40991,24.31826,18741093,30587,0,0
54504787051190980445811,2427,811,25,1602198689.0,109.32463,24.2594,18740419,28140,0,0
54504787051190980445811,2426,811,16,1602237526.0,109.36871,24.27322,18745000,28131,0,0
54504787051320903206515,2025,751,3,1602200098.0,109.4041,24.3832,18740407,27701,0,0
54504787051320903206515,1938,11,18,1602238149.0,109.40436,24.32458,18744412,31105,0,0
54504787051483038221939,1798,261,35,1602242553.0,109.43104,24.34417,18745263,12353,0,0
54504787051577527567987,2092,381,1,1602196149.0,109.38826,24.3561,18739957,24728,0,0
54504787051622624659059,2286,621,6,1602199023.0,109.39452,24.28142,18740285,25863,0,0
54504787051622624659059,1659,8002,21,1602201128.0,109.40539,24.30602,18739836,17255,0,0
54504787051622624659059,1632,8002,1,1602244366.0,109.43282,24.3611,18745299,17233,0,0
54504787051622624659059,2411,321,25,1602246971.0,109.40062,24.30645,18746043,26225,0,0
54504787051776169739891,2116,821,6,1602245491.0,109.4269,24.36835,18744767,29987,0,0
54504787051837373023859,1961,551,7,1602209135.0,109.39263,24.37279,18741868,30368,0,0
54504787051837373023859,1669,8090,24,1602210746.0,109.38534,24.3085,18741672,29862,0,0
54504787051841667991155,1888,271,12,1602202266.0,109.36948999999998,24.30761,18740186,24884,0,0
54504787051841667991155,1859,111,19,1602238255.0,109.39299,24.3029,18744829,28791,0,0
54504787051971590751859,1985,41,21,1602240994.0,109.4036,24.30108,18745228,26428,0,0
54504787052127283316339,2005,51,3,1602203707.0,109.40563,24.3844,18741259,31129,0,0
54504787052127283316339,1788,31,3,1602217391.0,109.40424,24.33132,18742784,26536,0,0
54504787052321630586483,1597,8003,31,1602196020.0,109.48616,24.32559,18739851,19230,0,0
54504787052660933002867,1297,61,12,1602199783.0,109.41041,24.33153,18740240,11110,0,0
54504787052666301711987,2240,241,6,1602199358.0,109.41055,24.35333,18739992,30449,0,0
54504787052923999749747,2339,101,7,1602200990.0,109.32891,24.25721,18740584,27566,0,0
54504787052923999749747,2113,8002,10,1602242127.0,109.42703,24.3315,18744851,17242,0,0
54504787052923999749747,2332,101,20,1602242900.0,109.40703,24.32262,18745469,27579,0,0
54504787052925073491571,2014,231,12,1602199906.0,109.43545,24.32291,18740174,24249,0,0
54504787053218205075059,2255,191,28,1602200147.0,109.40879,24.32024,18739977,31224,0,0
54504787053218205075059,2238,241,1,1602240718.0,109.40044,24.36426,18745096,30444,0,0
54504787053252564747891,1926,381,2,1602196803.0,109.38956,24.35361,18739959,24729,0,0
54504787053252564747891,2194,91,19,1602198420.0,109.40658,24.31809,18740135,27248,0,0
54504787053252564747891,1905,121,18,1602245028.0,109.41378,24.30613,18745707,31841,0,0
54504787053438322083443,2354,281,7,1602237012.0,109.38911,24.28182,18743867,28251,0,0
54504787053438322083443,2234,191,26,1602238385.0,109.40543999999998,24.30555,18744847,31222,0,0
54504787053582203487859,2066,141,22,1602197648.0,109.37146,24.30662,18739926,30596,0,0
54504787053582203487859,2212,901,16,1602198555.0,109.38257,24.30656,18740447,31410,0,0
54504787053582203487859,2167,161,12,1602237693.0,109.40568,24.2997,18744967,30905,0,0
54504787053607973291635,2178,541,21,1602236743.0,109.34088,24.31778,18744670,31570,0,0
54504787053630521869939,1308,61,9,1602199990.0,109.40654,24.31613,18740242,11107,0,0
54504787053630521869939,2104,8002,9,1602238023.0,109.42704,24.33711,18744839,17241,0,0
54504787053654144190067,2360,281,6,1602198496.0,109.38374,24.28134,18740545,28250,0,0
54504787053654144190067,2261,251,17,1602235808.0,109.40716,24.32261,18744555,27451,0,0
54504787053679914059379,2044,751,30,1602239176.0,109.42217,24.32769,18744793,27728,0,0
54504787053978414220915,2383,411,3,1602200060.0,109.43398,24.27399,18740532,28198,0,0
54504787053978414220915,2451,811,8,1602201809.0,109.39200000000001,24.29586,18741027,28123,0,0
54504787053978414220915,2430,811,36,1602235547.0,109.3697,24.2733,18744383,28151,0,0
54504787053978414220915,2374,281,10,1602236701.0,109.39158,24.29518,18743866,28254,0,0
54504787054217858647667,2474,691,24,1602200790.0,109.40826,24.32253,18740344,28918,0,0
54504787054223227356787,2115,821,10,1602218455.0,109.42699,24.34751,18742612,29991,0,0
54504787054223227356787,1804,261,27,1602226878.0,109.40626,24.3353,18743486,12345,0,0
54504787054223227356787,2115,821,14,1602244355.0,109.42306,24.339270000000006,18744765,29995,0,0
54504787054325232895603,2146,1001,30,1602217948.0,109.40059,24.31417,18742622,31457,0,0
54504787054465893009011,1604,8002,20,1602201444.0,109.40066000000002,24.30647,18739834,17254,0,0
54504787054760098268787,2162,91,4,1602201067.0,109.43334,24.27763,18740146,27233,0,0
54504787054813785359987,2040,521,8,1602198692.0,109.40063,24.33946,18740016,14068,0,0
54504787054879283611251,1605,8001,20,1602202759.0,109.44393,24.32671,18739828,29727,0,0
54504787054879283611251,2406,901,24,1602238989.0,109.40659,24.31815,18744996,31418,0,0
54504787055019943790195,1676,8090,24,1602204504.0,109.38505,24.30849,18740372,29862,0,0
54504787055019943790195,2442,531,12,1602239172.0,109.40207,24.30793,18745223,31008,0,0
54504787055176710096499,1582,8001,1,1602200930.0,109.59804,24.40639,18741004,29708,0,0
54504787055276568086131,1780,921,1,1602200484.0,109.37834,24.32154,18740437,29112,0,0
54504787055276568086131,2152,821,23,1602202241.0,109.40576,24.33506,18740391,30004,0,0
54504787055276568086131,2110,8002,7,1602240014.0,109.42697,24.34364,18744843,17239,0,0
54504787055276568086131,1832,671,14,1602241544.0,109.40543,24.32304,18744821,31602,0,0
54504787055356025046643,1778,351,18,1602204068.0,109.38395,24.31501,18740086,30411,0,0
54504787055356025046643,1627,8005,12,1602242282.0,109.43588,24.31446,18744913,24297,0,0
54504787055359246206579,1921,731,5,1602203035.0,109.36297,24.31019,18740905,27800,0,0
54504787055359246206579,2328,101,28,1602238920.0,109.36372,24.31005,18744730,27587,0,0
54504787055601911858803,1821,211,14,1602202925.0,109.43313,24.27704,18740965,30663,0,0
54504787055627681728115,2316,991,4,1602199593.0,109.31258,24.26046,18740462,30187,0,0
54504787055627681728115,2332,101,12,1602240900.0,109.36113,24.31012,18745469,27571,0,0
54504787055627681728115,2322,101,23,1602245471.0,109.40582,24.30769,18745711,27582,0,0
54504787055633050371699,2469,691,8,1602199487.0,109.41943,24.29936,18740345,28902,0,0
54504787055633050371699,2121,821,20,1602200560.0,109.40867,24.32055,18740390,30001,0,0
54504787055633050371699,2115,821,15,1602237828.0,109.40893,24.33479,18744234,29996,0,0
54504787055633050371699,2474,691,26,1602242771.0,109.40897,24.3188,18745320,28920,0,0
54504787055708212299379,1509,451,10,1602201180.0,109.41935,24.29828,18740264,11219,0,0
54504787055708212299379,1843,711,27,1602202429.0,109.40127,24.3019,18740327,28096,0,0
54504787055708212299379,2372,281,1,1602238286.0,109.37444,24.26535,18743875,28245,0,0
54504787055708212299379,2378,641,10,1602240662.0,109.38796,24.29198,18744515,28023,0,0
54504787055811291514483,1762,361,13,1602200913.0,109.40488,24.32265,18740092,27425,0,0
54504787055819881449075,2183,901,6,1602204908.0,109.4407,24.32621,18741325,31400,0,0
54504787055819881449075,2265,251,17,1602205872.0,109.40723,24.32276,18741163,27451,0,0
54504787055819881514611,1312,61,19,1602213859.0,109.43569,24.31979,18741974,11117,0,0
54504787055819881514611,2398,301,4,1602214713.0,109.43593,24.30868,18742562,25779,0,0
54504787055819881514611,1762,361,20,1602221201.0,109.42815,24.30524,18742454,27432,0,0
54504787055819881514611,2393,301,33,1602221834.0,109.4362,24.30674,18742866,25808,0,0
54504787056013154977395,2250,191,23,1602202440.0,109.40995,24.29395,18739971,31219,0,0
54504787056013154977395,1331,21,6,1602203133.0,109.40548,24.30655,18741113,30431,0,0
54504787056013154977395,2330,101,21,1602232391.0,109.40519,24.32266,18744209,27580,0,0
54504787056013154977395,2340,101,8,1602253336.0,109.33241,24.2608,18745969,27567,0,0
54504787056013154977395,2167,161,25,1602255092.0,109.40268,24.30034,18746123,30918,0,0
54504787056061473359475,1652,8008,27,1602200868.0,109.44182,24.32929,18739876,31675,0,0
54504787056176363800179,2261,251,13,1602202377.0,109.40286,24.30049,18740567,27447,0,0
54504787056468421510771,2397,301,21,1602200374.0,109.41243,24.31459,18740104,25796,0,0
54504787056468421510771,2406,901,7,1602235674.0,109.42976000000002,24.32537,18744996,31401,0,0
54504787056515666151027,1962,751,6,1602199617.0,109.39258999999998,24.37576,18740406,27704,0,0
54504787056556468340339,2370,281,1,1602206079.0,109.37319,24.26585,18741541,28245,0,0
54504787056556468340339,2358,281,16,1602240738.0,109.40451000000002,24.32213,18743874,28260,0,0
54504787056816313861747,2097,41,6,1602203769.0,109.42827,24.28273,18741211,26413,0,0
54504787056816313861747,1979,41,21,1602236971.0,109.40379,24.30127,18744772,26428,0,0
54504787056990260037235,2272,251,21,1602235434.0,109.40113999999998,24.30185,18744547,27455,0,0
54504787057081528092275,2451,811,9,1602201948.0,109.38836,24.29315,18741027,28124,0,0
54504787057081528092275,1839,711,7,1602231615.0,109.32864,24.25716,18744447,28076,0,0
54504787057265137944179,2343,101,4,1602203251.0,109.31338999999998,24.26022,18741077,27563,0,0
54504787057323120002675,2400,301,2,1602236878.0,109.43573,24.3153,18745046,25777,0,0
54504787057601219135091,2180,541,30,1602205520.0,109.38055,24.33831,18740314,31579,0,0
54504787057608735327859,2329,101,7,1602202521.0,109.32844,24.25673,18740579,27566,0,0
54504787057608735327859,2343,101,23,1602242537.0,109.40598,24.30828,18745208,27582,0,0
54504787057710740801139,2391,301,22,1602238023.0,109.41447,24.30752,18744748,25797,0,0
54504787057716109510259,1848,711,7,1602202193.0,109.32892,24.25741,18740332,28076,0,0
54504787057901866845811,2389,411,30,1602201950.0,109.36336,24.27242,18740530,28225,0,0
54504787057901866845811,2428,811,9,1602240043.0,109.38813,24.29308,18745441,28124,0,0
54504787058021052188275,2345,991,10,1602205372.0,109.33763,24.26377,18741349,30193,0,0
54504787058021052188275,2434,811,3,1602236322.0,109.40086,24.30653,18745002,28118,0,0
54504787058119836436083,2342,101,8,1602230241.0,109.3331,24.26186,18744259,27567,0,0
54504787058119836436083,2052,801,23,1602234115.0,109.40745,24.31992,18744127,29457,0,0
54504787058746901726835,2404,301,19,1602206045.0,109.40445,24.32179,18741125,25794,0,0
54504787058746901726835,2192,91,22,1602222342.0,109.41563,24.3049,18742987,27251,0,0
54504787058746901726835,2196,91,8,1602227369.0,109.42901,24.29218,18743923,27237,0,0
54504787058746901726835,1896,271,19,1602230881.0,109.40879,24.31961,18743266,24891,0,0
54504787059154923554419,1966,391,23,1602203148.0,109.40489,24.33481,18740061,31183,0,0
54504787059196799485555,2451,811,36,1602212367.0,109.36917,24.27336,18741719,28151,0,0
54504787059196799485555,2430,811,1,1602245503.0,109.39507,24.30654,18745757,28116,0,0
54504787059322427344499,1911,121,13,1602240359.0,109.42615,24.31623,18745300,31836,0,0
54504787059322427344499,1670,8090,20,1602241066.0,109.41191,24.30579,18745266,29858,0,0
54504787059322427344499,1672,8090,26,1602251834.0,109.39001,24.30862,18746060,29864,0,0
54504787059362155726451,2397,301,30,1602201435.0,109.43238,24.2924,18740104,25805,0,0
54504787059362155726451,1667,8090,34,1602202939.0,109.43972,24.30573,18740377,29872,0,0
54504787059362155726451,1672,8090,7,1602231572.0,109.48192,24.31428,18744362,29845,0,0
54504787059362155726451,2166,91,22,1602233558.0,109.41443,24.30564,18744291,27251,0,0
54504787059397589272179,1316,21,11,1602199873.0,109.40488,24.33416,18739908,30436,0,0
54504787059570461640307,2440,811,30,1602203304.0,109.34346,24.26217,18740936,28145,0,0
54504787059570461640307,2431,811,2,1602238496.0,109.39528,24.30714,18745334,28117,0,0
54504787059645623567987,2347,991,31,1602236890.0,109.35801,24.29485,18744631,30214,0,0
54504787059976336049779,2169,161,30,1602203940.0,109.41561000000002,24.28936,18740160,30923,0,0
54504787060103037650547,2186,311,9,1602198075.0,109.42674,24.34123,18740227,29389,0,0
54504787060103037650547,2123,311,15,1602234903.0,109.4125,24.3194,18743630,29395,0,0
54504787060301679822451,1597,8003,13,1602215010.0,109.4469,24.32666,18742453,19212,0,0
54504787060588368889459,2353,991,25,1602235225.0,109.39001,24.30862,18744618,30208,0,0
54504787061185369343603,2026,751,7,1602206177.0,109.39262,24.37181,18741466,27705,0,0
54504787061493533247091,1976,491,9,1602227969.0,109.43063,24.33802,18743356,21942,0,0
54504787061493533247091,1310,61,10,1602253316.0,109.40871,24.32082,18746045,11108,0,0
54504787061571916400243,2130,341,12,1602204238.0,109.46877,24.29228,18741146,25540,0,0
54504787061673921873523,1631,8005,18,1602206667.0,109.42731,24.33615,18741208,24303,0,0
54504787061673921873523,2469,691,18,1602208727.0,109.42097,24.3474,18741410,28912,0,0
54504787061673921873523,2113,8002,26,1602219253.0,109.42726,24.33611,18742550,17260,0,0
54504787061815655794291,1310,61,3,1602226670.0,109.43009,24.30519,18743376,11101,0,0
54504787061815655794291,2400,301,18,1602232728.0,109.40708,24.32284,18744342,25793,0,0
54504787061821024503411,1806,261,19,1602234623.0,109.40758999999998,24.32614,18744604,12337,0,0
54504787062294544647795,2354,281,18,1602240096.0,109.40608,24.30683,18743867,28262,0,0
54504787062929126065779,1961,551,8,1602245439.0,109.39394,24.365820000000006,18745474,30369,0,0
54504787063525052778099,1982,41,8,1602237037.0,109.42138,24.28631,18745103,26415,0,0
54504787063525052778099,2124,311,15,1602239144.0,109.41181,24.31729,18743641,29395,0,0
54504787063821405521523,2404,301,12,1602198063.0,109.41898,24.3,18740103,25787,0,0
54504787063821405521523,1312,61,10,1602198698.0,109.40877,24.32024,18740239,11108,0,0
54504787063821405521523,2469,691,25,1602236227.0,109.40454,24.32217,18744272,28919,0,0
54504787063982466795123,1805,371,1,1602239295.0,109.40001,24.3651,18744703,23332,0,0
54504787063982466795123,1805,371,1,1602239310.0,109.40001,24.3651,18744703,23332,0,0
54504787064291704440435,1777,921,16,1602231703.0,109.39031,24.30862,18743691,29127,0,0
54504787064663219111539,1671,8002,5,1602199951.0,109.42695,24.35226,18739835,17237,0,0
54504787064663219111539,2295,581,14,1602235267.0,109.39492,24.30254,18744796,31280,0,0
54504787065709043648115,1855,111,15,1602218868.0,109.40645,24.31719,18742750,28787,0,0
54504787065866883761779,2249,241,7,1602200505.0,109.40864,24.34736,18739995,30450,0,0
54504787065867957438067,1959,551,23,1602230097.0,109.37303,24.34116,18743986,30384,0,0
54504787065908759627379,1668,8090,16,1602217732.0,109.43316000000002,24.30508,18742536,29854,0,0
54504787065908759627379,1668,8090,16,1602217747.0,109.43316000000002,24.30508,18742536,29854,0,0
54504787065908759627379,1766,361,15,1602225116.0,109.40555,24.3068,18743132,27427,0,0
54504787065908759627379,2279,621,28,1602237026.0,109.43386,24.30501,18744709,25885,0,0
54504787065908759627379,2286,621,12,1602240071.0,109.40612,24.30496,18745400,25869,0,0
54504787065994659038835,1910,121,31,1602234919.0,109.42435,24.3201,18744325,31854,0,0
54504787066124581734003,1893,111,10,1602199750.0,109.40096,24.33473,18740209,28782,0,0
54504787066124581734003,2160,91,19,1602200887.0,109.40649,24.31874,18740139,27248,0,0
54504787066206186112627,2371,281,1,1602213773.0,109.37317,24.26517,18742429,28245,0,0
54504787066212628563571,1811,5071,19,1602227450.0,109.37321,24.30681,18743607,19869,0,0
54504787066212628563571,1814,5071,1,1602237410.0,109.3958,24.30614,18745210,19851,0,0
54504787066504686339699,2116,821,3,1602218640.0,109.43607,24.37954,18742737,29984,0,0
54504787066504686339699,1937,11,17,1602225936.0,109.4044,24.332320000000006,18743526,31104,0,0
54504787066504686339699,1933,11,11,1602233109.0,109.40106000000002,24.36423,18744402,31098,0,0
54504787066581995751027,2471,561,8,1602199919.0,109.39857,24.34532,18740004,13103,0,0
54504787066581995751027,2083,381,18,1602237716.0,109.40673,24.32251,18744895,24745,0,0
54504787067710498408051,1985,41,12,1602211325.0,109.40819,24.29588,18742061,26419,0,0
54504787067710498408051,2227,191,12,1602249167.0,109.40631,24.31647,18745614,31208,0,0
54504787068747733010035,2384,411,32,1602208893.0,109.37048,24.27386,18741423,28227,0,0
54504787068747733010035,1881,271,17,1602220482.0,109.40556,24.3067,18742809,24889,0,0
54504787068747733010035,1860,111,7,1602225830.0,109.38065,24.33846,18743207,28779,0,0
54504787068747733010035,2374,281,19,1602227910.0,109.40271,24.30249,18743444,28263,0,0
54504787068747733010035,2361,281,22,1602229615.0,109.39121000000002,24.29519,18743818,28266,0,0
54504787069017242207859,1877,271,20,1602201915.0,109.40682,24.32259,18740191,24892,0,0
54504787069118173939315,2333,101,12,1602207660.0,109.3612,24.31038,18741572,27571,0,0
54504787069118173939315,2281,621,11,1602208964.0,109.40051,24.29871,18741712,25868,0,0
54504787069118173939315,2339,101,23,1602246368.0,109.40558,24.30718,18745729,27582,0,0
54504787069143943743091,1926,381,28,1602204521.0,109.39629,24.35316,18740734,24755,0,0
54504787069176155997811,1927,11,8,1602240615.0,109.39233,24.37243,18745414,31095,0,0
54504787069229843089011,2206,161,8,1602198362.0,109.41649,24.28884,18740158,30901,0,0
54504787069229843089011,2173,161,26,1602232062.0,109.40479,24.30108,18744092,30919,0,0
54504787069379093202547,1301,61,5,1602229880.0,109.41684,24.30603,18743391,11103,0,0
54504787069390904362611,2333,101,3,1602214919.0,109.311,24.26082,18742442,27562,0,0
54504787069390904362611,2318,101,23,1602249725.0,109.40557,24.30711,18745943,27582,0,0
54504787069393051846259,1587,8010,7,1602234139.0,109.56322,24.38547,18744194,23205,0,0
54504787069393051846259,1588,8001,31,1602249859.0,109.39975,24.30683,18745079,29738,0,0
54504787069647528658547,1308,61,2,1602229860.0,109.43557,24.30505,18743392,11100,0,0
54504787069724838069875,1316,21,2,1602211417.0,109.38163,24.31824,18742163,30427,0,0
54504787069724838069875,2449,481,18,1602213005.0,109.40581,24.30701,18741856,30164,0,0
54504787069724838069875,1905,121,16,1602236658.0,109.41949,24.31019,18744779,31839,0,0
54504787069724838069875,1779,921,14,1602238036.0,109.4049,24.30819,18744942,29125,0,0
54504787069724838069875,1321,21,18,1602249211.0,109.37773,24.32186,18745796,30443,0,0
54504787069724838069875,1909,121,24,1602251045.0,109.4058,24.30496,18746209,31847,0,0
54504787069963208820339,1578,8001,1,1602213314.0,109.59801000000002,24.40638,18742289,29708,0,0
54504787070037296940659,1583,8001,11,1602213593.0,109.52516,24.37323,18742089,29718,0,0
54504787070037296940659,1745,8009,60,1602227605.0,109.50697,24.36453,18742892,31534,0,0
54504787070330428458611,1577,8090,47,1602213534.0,109.4866,24.3256,18742467,29885,0,0
54504787070330428458611,2018,231,16,1602216617.0,109.43591,24.30937,18742591,24253,0,0
54504787070330428458611,2196,91,5,1602239410.0,109.43313,24.28268,18745374,27234,0,0
54504787070330428458611,1669,8090,33,1602244057.0,109.43244,24.30495,18745364,29871,0,0
54504787070952124974707,1888,271,16,1602246340.0,109.40355,24.301170000000006,18746029,24888,0,0
54504787071494364595827,1811,5071,10,1602221399.0,109.3856,24.31792,18743020,19860,0,0
54504787071509396981363,2474,691,12,1602198907.0,109.41295,24.3147,18740344,28906,0,0
54504787072117134853747,2335,101,10,1602199274.0,109.33862,24.26378,18740591,27569,0,0
54504787072117134853747,2337,101,10,1602225846.0,109.3375,24.26378,18743662,27569,0,0
54504787072196591814259,2042,771,22,1602208260.0,109.41026,24.39761,18741433,30879,0,0
54504787072196591814259,1936,11,7,1602210469.0,109.39256,24.37565,18741957,31094,0,0
54504787072555221517939,1820,761,24,1602248496.0,109.42718,24.34123,18745723,31731,0,0
54504787073266038605427,2379,641,21,1602205335.0,109.44257,24.30804,18741059,28034,0,0
54504787073643995727475,2426,811,7,1602202414.0,109.39496,24.29672,18741031,28122,0,0
54504787073643995727475,2480,811,26,1602223118.0,109.32855,24.25686,18742831,28141,0,0
54504787073807204484723,2207,411,23,1602197369.0,109.3742,24.26125,18740525,28218,0,0
54504787073807204484723,2451,811,5,1602208760.0,109.40273,24.3025,18741719,28120,0,0
54504787073807204484723,2440,811,34,1602210287.0,109.36063,24.27186,18741556,28149,0,0
54504787073807204484723,2435,811,36,1602228306.0,109.3707,24.27402,18743007,28151,0,0
