line_no,station_no,actual_dis,Ave_travelTime,Ave_bus_stopTime,morningAve_travelTime,morningAve_bus_stopTime,noonAve_travelTime,noonAve_bus_stopTime,evenAve_travelTime,evenAve_bus_stopTime,otherAve_travelTime,otherAve_bus_stopTime
331,16,1043,188.138421058655,37.377368408337,244.812857116972,45.9299999986376,169.727142878941,28.9442856652396,NaN,NaN,184.068333341016,38.5566666589843
331,17,328,112.365614041947,20.4326315804532,180.385714292526,30.6285714081355,81.6942856992994,16.2200000286102,NaN,NaN,107.192285721643,19.9677142892565
331,18,203,76.6243859508581,33.8124561477126,86.6442857469831,43.8842856884003,57.8571427890233,31.2857143538339,NaN,NaN,77.3994444343779,31.9644444452392
331,19,866,211.554035136574,38.6512280305227,225.154285805566,36.5742856434413,201.342857156481,34.7714285850525,NaN,NaN,212.38108112361,39.8702702328965
331,20,583,109.950000014221,19.9605263032411,93.6128571714674,18.9871428012848,112.083749979734,19.7287499606609,NaN,NaN,109.940000017484,19.8655555579397
331,21,414,63.0994736646351,19.4110526411157,69.5442857401712,20.6271428721292,58.9274999797344,20.2600000202656,NaN,NaN,62.3399999671512,19.5294444494777
331,22,444,103.195263180816,20.1608771692243,107.691428559167,17.8371428421565,114.513750076294,18.5862499475479,NaN,NaN,100.527500026756,20.5141666465335
331,23,420,83.7031578975811,16.6582456178832,79.0714285714286,16.3571428571429,75.5437499880791,15.8937500119209,NaN,NaN,83.095000008742,16.632777776983
331,24,296,60.1373684113486,15.4433333413643,61.3285714217595,16.9714285986764,61.6499999761581,14.3500000238419,NaN,NaN,60.5924999978807,15.4630555510521
331,25,460,75.1815789540609,15.5552631512023,79.7849999666214,16.2149999936422,71.0999999940395,14.9749999940395,NaN,NaN,75.0900000135104,15.5877777735392
331,26,403,58.3342105254792,18.8605263149529,59.5350000460943,20.6149999698003,57.9728571346828,18.8700000217983,NaN,NaN,58.6264864754032,18.557297300648
331,27,860,101.410526317463,10,115.871428557805,10,102.5,10,NaN,NaN,97.6657142911639,10
341,1,0,0,12.5217391304348,0,10,0,39,NaN,NaN,0,10
341,2,304,103.556521737057,33.7173912939818,73.7999999523163,26.2333333492279,56.8500000238419,23.1499999761581,NaN,NaN,117.456250011921,37.4312499761581
341,3,760,144.340434800024,30.2682608728823,146.070000012716,29.5633333524068,102.149999976158,25.8500000238419,NaN,NaN,150.62625002861,31.0674999952316
341,4,704,116.084347828575,30.7373912852743,108,30.3333333333333,110.97000002861,29.3300000031789,NaN,NaN,118.541999991735,30.9913333098094
341,5,1353,146.492173920507,21.3208695598271,148.500000079473,21.6666665871938,137.699999968211,21.3000000317891,NaN,NaN,147.401333332062,20.9586666742961
341,6,369,46.6082608492478,11.4004348049993,41.8499999841054,11.6500000158946,48.5999999841054,11.0666666825612,NaN,NaN,45.9239999771118,11.4426666895548
341,7,255,50.6739130434783,12.4869565341784,56.6999999682109,15.3000000317891,45.9000000158946,11.7333333492279,NaN,NaN,51.7800000031789,11.8066666762034
341,8,467,60.0339130526004,15.6834782310154,75.3000000317891,16.6999999682109,53.7300000190735,13.6699999173482,NaN,NaN,55.4460000038147,15.7073333104451
341,9,504,78.7617391607036,18.3643478206966,83.0999999841054,18.5666666825612,62.3700000445048,14.9299999872843,NaN,NaN,83.0340000311534,19.5793333212535
341,10,564,71.3269565001778,17.5295652099278,75.5999999841054,18.7333333492279,64.8000000317891,13.3666666348775,NaN,NaN,73.8359999815623,18.1506666660309
341,11,540,78.538695667101,18.4830434840658,87.2999999523163,15.7000000476837,49.9499999682109,12.1833333969116,NaN,NaN,80.9880000273387,19.9653333187103
341,12,519,83.3360869677171,19.8073912807133,75,20.5333333015442,53.7299999396006,15.3699999650319,NaN,NaN,90.1560000260671,20.7439999739329
341,13,584,86.4117391316787,31.6534782492596,98.8200000127157,34.9800000190735,76.1400000254313,31.1266667048136,NaN,NaN,87.7800000031789,32.4266666412354
341,14,1039,195.092608731726,36.8899999908779,210.149999976158,32.4500000476837,183.600000063578,40.733333269755,NaN,NaN,192.587142893246,37.1485714231219
341,15,1282,145.377391296884,29.8791304256605,133.650000035763,27.3749999403954,164.700000047684,30.2666666507721,NaN,NaN,145.69199997584,30.4346666653951
341,16,633,111.690000015756,26.6882608662481,105.570000092189,27.4299999078115,96.9299999078115,23.4700000286102,NaN,NaN,116.178000036875,27.5219999949137
341,17,550,116.596956532934,39.8160869453264,132.300000031789,29.3666666348775,102.870000044505,40.7300000190735,NaN,NaN,118.78799999555,41.7253333250682
341,18,1376,236.042608717214,45.9573912620544,242.97000002861,52.3300000031789,246.02999997139,40.7033332983653,NaN,NaN,232.812000020345,45.181333287557
341,19,980,159.930000004561,42.913478270821,202.5,48.5,132.570000092189,36.7299999396006,NaN,NaN,151.751999998093,42.0613333384196
341,20,902,204.718695671662,34.516086930814,210.599999904633,36.6500000953674,178.199999968211,30.766666730245,NaN,NaN,207.815625056624,35.0968749523163
341,21,492,110.124782624452,27.718695640564,101.519999980927,20.9466667175293,88.8300000031789,22.0699999332428,NaN,NaN,120.420000012716,30.746666653951
341,22,336,113.904782637306,26.3386956401493,78.3000000317891,23.0333333015442,102.420000076294,24.3799999554952,NaN,NaN,122.310000022252,27.5033333301544
341,23,1082,111.533478280772,25.9447825680608,116.099999984105,27.7000000476837,98.4000000158946,26.2999999523163,NaN,NaN,115.15800002416,25.3419999440511
341,24,575,131.642608725506,29.4139130219169,119.879999955495,29.6200000445048,124.47000002861,25.4966666698456,NaN,NaN,135.16200003624,30.6313333034515
341,25,625,132.573913045551,33.9304347763891,132.02999997139,28.9033332665761,94.4999999205271,23.6666667461395,NaN,NaN,146.094000021617,37.4593333244324
341,26,789,140.798260865004,35.1278260894444,121.590000073115,16.8433333237966,106.650000015895,20.8499999841054,NaN,NaN,148.102666648229,39.9973333358765
341,27,692,126.7473913483,32.3482608276865,107.700000047684,28.966666618983,72.9000000158946,24.4333333174388,NaN,NaN,126.906000041962,31.5406666278839
341,28,1225,151.00043479256,33.7213043337283,142.5,34.8333333333333,132.300000031789,31.3666666348775,NaN,NaN,144.983999999364,31.755999994278
341,29,991,136.18565218345,24.5534782720649,113.399999936422,22.266666730245,135,23.6666666666667,NaN,NaN,133.218000014623,24.3820000171661
341,30,565,77.4860869490582,18.3052173904751,81,18,76.9500000476837,17.5499999523163,NaN,NaN,79.3919999758402,19.1613333384196
341,31,522,69.5386956152709,15.9395652542944,72.8999999761581,17.1000000238419,72.8999999761581,16.6000000238419,NaN,NaN,69.9599999586741,16.1600000540415
341,32,530,66.9130434471628,15.4000000228053,72.8999999761581,18.1000000238419,68.8499999046326,16.1500000953674,NaN,NaN,68.5259999752045,15.294000005722
341,33,577,65.3047825771829,15.3517391578011,81,18,68.8499999046326,14.6500000953674,NaN,NaN,63.4139999866486,15.5260000069936
341,34,502,65.5747826203056,15.4730434832366,70.1999999682109,15.4666666984558,56.7000000476837,13.7999999523163,NaN,NaN,68.9657143013818,16.4771428619112
341,35,458,66.3143477854521,16.3073913325434,62.0999999841054,15.533333381017,60.75,14.75,NaN,NaN,71.3957142318998,17.3328571830477
